course_section_id,course_id,course_section_status,max_enrollment,delivery_mode
88147,315310,active,40,FaceToFace
954,299641,active,40,FaceToFace
117585,166803,active,40,FaceToFace
150074,212561,active,40,FaceToFace
30051,289865,active,40,FaceToFace
118015,305872,active,40,FaceToFace
23011,327104,active,40,FaceToFace
60602,189021,active,40,FaceToFace
19883,277226,active,40,FaceToFace
40493,256639,active,40,FaceToFace
2092,301091,active,40,FaceToFace
143509,199042,active,40,FaceToFace
17520,320257,active,40,FaceToFace
13757,269545,active,40,FaceToFace
53408,226289,active,40,FaceToFace
141061,196112,active,40,FaceToFace
151549,331342,active,40,FaceToFace
138059,192404,active,40,FaceToFace
52128,178369,active,40,FaceToFace
44036,307016,active,40,FaceToFace
72473,203749,active,40,FaceToFace
140427,241374,active,40,FaceToFace
69867,292572,active,40,FaceToFace
68323,244633,active,40,FaceToFace
36433,205737,active,40,FaceToFace
10822,219700,active,40,FaceToFace
142298,232611,active,40,FaceToFace
192611,350016,active,40,FaceToFace
40612,210823,active,40,FaceToFace
148262,342852,,40,FaceToFace
65101,194651,active,40,FaceToFace
159600,198326,active,40,FaceToFace
116753,258378,active,40,FaceToFace
158526,318285,active,40,FaceToFace
150201,260789,active,40,FaceToFace
90809,226427,active,40,FaceToFace
48832,312791,active,40,FaceToFace
53159,272167,active,40,FaceToFace
146625,248856,active,40,FaceToFace
113150,253999,active,40,FaceToFace
191826,357082,active,40,FaceToFace
37686,160784,active,40,FaceToFace
53767,226748,active,40,FaceToFace
192994,355642,,40,FaceToFace
155830,224981,active,40,FaceToFace
113939,208868,active,40,FaceToFace
12484,247168,active,40,FaceToFace
152343,161397,active,40,FaceToFace
143589,245265,active,40,FaceToFace
106226,337379,active,40,FaceToFace
39377,301214,active,40,FaceToFace
10087,172567,active,40,FaceToFace
29965,197681,active,40,FaceToFace
124278,175140,active,40,FaceToFace
158877,231891,,40,FaceToFace
71064,202011,active,40,FaceToFace
151019,183599,active,40,FaceToFace
39297,343601,active,40,FaceToFace
194959,349692,active,40,FaceToFace
87317,222173,active,40,FaceToFace
81230,260635,active,40,FaceToFace
42859,305507,active,40,FaceToFace
84139,264335,active,40,FaceToFace
157589,209729,active,40,FaceToFace
74343,344027,active,40,FaceToFace
108143,339765,active,40,FaceToFace
158215,266647,active,40,FaceToFace
100860,238909,active,40,FaceToFace
144264,199967,active,40,FaceToFace
78818,211758,active,40,FaceToFace
159403,241255,active,40,FaceToFace
25327,283931,active,40,FaceToFace
152753,169153,active,40,FaceToFace
154441,291794,active,40,FaceToFace
151521,330904,active,40,FaceToFace
159047,326471,active,40,FaceToFace
159737,293064,active,40,FaceToFace
159501,196941,active,40,FaceToFace
187486,352703,active,40,FaceToFace
159192,283550,active,40,FaceToFace
141101,196155,active,40,FaceToFace
154711,342888,active,40,FaceToFace
155741,269647,active,40,FaceToFace
115268,256536,active,40,FaceToFace
151160,186232,active,40,FaceToFace
49130,267170,active,40,FaceToFace
123823,267093,active,40,FaceToFace
100812,284724,active,40,FaceToFace
187941,350576,active,40,FaceToFace
143106,244636,active,40,FaceToFace
122734,265712,active,40,FaceToFace
117616,259472,active,40,FaceToFace
191833,349216,active,40,FaceToFace
186845,349472,active,40,FaceToFace
152799,170208,active,40,FaceToFace
58518,186466,active,40,FaceToFace
155311,308148,active,40,FaceToFace
71090,294068,active,40,FaceToFace
58198,232409,active,40,FaceToFace
157957,169469,active,40,FaceToFace
67697,335874,active,40,FaceToFace
24209,190450,active,40,FaceToFace
107594,293124,active,40,FaceToFace
51799,177978,active,40,FaceToFace
153142,176225,active,40,FaceToFace
69135,247168,active,40,FaceToFace
2634,301734,active,40,FaceToFace
194695,354671,active,40,FaceToFace
17670,274490,active,40,FaceToFace
159603,290464,active,40,FaceToFace
190867,350860,active,40,FaceToFace
853,207547,active,40,FaceToFace
95394,232244,active,40,FaceToFace
153004,219760,active,40,FaceToFace
47676,247168,active,40,FaceToFace
72927,204317,active,40,FaceToFace
152327,161105,active,40,FaceToFace
107680,247264,active,40,FaceToFace
194757,349509,active,40,FaceToFace
113235,254112,active,40,FaceToFace
31588,337713,active,40,FaceToFace
126094,269883,active,40,FaceToFace
127884,318049,active,40,FaceToFace
124007,174803,active,40,FaceToFace
5659,213547,active,40,FaceToFace
124232,175088,active,40,FaceToFace
22948,281056,active,40,FaceToFace
192697,355324,active,40,FaceToFace
72089,341314,active,40,FaceToFace
64377,193720,active,40,FaceToFace
131291,322138,active,40,FaceToFace
196054,348134,active,40,FaceToFace
10356,311403,active,40,FaceToFace
157012,336644,active,40,FaceToFace
87502,222416,active,40,FaceToFace
196422,353756,active,40,FaceToFace
42288,166312,active,40,FaceToFace
17212,273875,active,40,FaceToFace
111458,205859,,40,FaceToFace
91449,227288,active,40,FaceToFace
187397,352636,,40,FaceToFace
119610,261907,active,40,FaceToFace
5277,213026,active,40,FaceToFace
101274,331245,active,40,FaceToFace
156615,329847,active,40,FaceToFace
74789,247168,active,40,FaceToFace
153014,173614,active,40,FaceToFace
86565,221212,active,40,FaceToFace
85949,312590,active,40,FaceToFace
23515,327700,active,40,FaceToFace
92220,228183,active,40,FaceToFace
81418,168336,active,40,FaceToFace
492,253239,active,40,FaceToFace
37420,298896,active,40,FaceToFace
79647,275730,active,40,FaceToFace
1125,253997,active,40,FaceToFace
90749,180021,active,40,FaceToFace
105053,197914,active,40,FaceToFace
54217,199967,active,40,FaceToFace
191158,356406,active,40,FaceToFace
191332,348689,active,40,FaceToFace
63052,192034,active,40,FaceToFace
57030,276850,active,40,FaceToFace
10952,266095,active,40,FaceToFace
120015,262366,active,40,FaceToFace
92759,228861,active,40,FaceToFace
105191,198078,active,40,FaceToFace
159651,337396,active,40,FaceToFace
154943,255345,active,40,FaceToFace
156160,183784,active,40,FaceToFace
159810,294301,active,40,FaceToFace
93963,230401,active,40,FaceToFace
110431,204655,active,40,FaceToFace
57930,277930,active,40,FaceToFace
152185,296826,active,40,FaceToFace
127677,225660,active,40,FaceToFace
132840,232172,active,40,FaceToFace
94476,184607,active,40,FaceToFace
56915,230809,active,40,FaceToFace
19400,184317,active,40,FaceToFace
189227,349243,active,40,FaceToFace
189414,352057,active,40,FaceToFace
86891,221618,active,40,FaceToFace
137326,237624,active,40,FaceToFace
156676,239426,active,40,FaceToFace
190432,353032,,40,FaceToFace
56809,230678,active,40,FaceToFace
194820,352221,active,40,FaceToFace
3549,302842,active,40,FaceToFace
155835,271196,active,40,FaceToFace
103487,288039,active,40,FaceToFace
99041,190467,active,40,FaceToFace
91106,272964,active,40,FaceToFace
52983,271953,active,40,FaceToFace
139076,285695,active,40,FaceToFace
48194,204172,active,40,FaceToFace
192454,349853,active,40,FaceToFace
94507,276948,active,40,FaceToFace
38678,161958,active,40,FaceToFace
113553,254519,active,40,FaceToFace
195962,348055,active,40,FaceToFace
145505,201475,active,40,FaceToFace
141385,288553,active,40,FaceToFace
196895,348992,active,40,FaceToFace
105511,290580,active,40,FaceToFace
191367,348730,active,40,FaceToFace
152458,274826,active,40,FaceToFace
152065,341034,active,40,FaceToFace
68513,336838,active,40,FaceToFace
38243,271577,active,40,FaceToFace
131534,230504,active,40,FaceToFace
17756,182091,active,40,FaceToFace
153120,222051,active,40,FaceToFace
190407,353009,active,40,FaceToFace
150537,312607,active,40,FaceToFace
156856,334160,,40,FaceToFace
128966,199981,active,40,FaceToFace
107357,246855,active,40,FaceToFace
39185,162603,active,40,FaceToFace
28838,242316,active,40,FaceToFace
152131,203963,active,40,FaceToFace
159548,289597,active,40,FaceToFace
108273,293970,active,40,FaceToFace
132133,323177,active,40,FaceToFace
55468,275035,active,40,FaceToFace
187072,354902,active,40,FaceToFace
58233,324332,active,40,FaceToFace
39425,209259,active,40,FaceToFace
158642,257680,active,40,FaceToFace
119669,261979,active,40,FaceToFace
53527,318555,active,40,FaceToFace
150223,168710,active,40,FaceToFace
197121,349222,active,40,FaceToFace
53683,272794,active,40,FaceToFace
153510,183286,active,40,FaceToFace
99810,283496,active,40,FaceToFace
44202,215022,active,40,FaceToFace
9197,217771,active,40,FaceToFace
70911,162066,active,40,FaceToFace
194761,349462,active,40,FaceToFace
48871,174403,active,40,FaceToFace
157014,198624,active,40,FaceToFace
34325,203075,active,40,FaceToFace
77983,256668,active,40,FaceToFace
25805,330526,active,40,FaceToFace
152257,206269,active,40,FaceToFace
54876,228187,active,40,FaceToFace
116040,330168,active,40,FaceToFace
103720,196293,active,40,FaceToFace
74147,251812,active,40,FaceToFace
56306,230050,active,40,FaceToFace
55593,229134,active,40,FaceToFace
41979,165952,active,40,FaceToFace
15331,225418,active,40,FaceToFace
28152,287452,active,40,FaceToFace
116542,304030,active,40,FaceToFace
9495,247168,active,40,FaceToFace
146425,248583,active,40,FaceToFace
132489,231694,active,40,FaceToFace
147898,296361,active,40,FaceToFace
189185,354431,active,40,FaceToFace
11299,191147,active,40,FaceToFace
122845,173406,active,40,FaceToFace
29255,242812,active,40,FaceToFace
196274,348336,active,40,FaceToFace
151948,338902,active,40,FaceToFace
51127,269640,active,40,FaceToFace
153416,181526,active,40,FaceToFace
154925,255117,active,40,FaceToFace
29796,305549,active,40,FaceToFace
155727,223239,active,40,FaceToFace
89819,178857,active,40,FaceToFace
114279,301283,active,40,FaceToFace
73818,330168,active,40,FaceToFace
18420,321429,active,40,FaceToFace
157333,251058,active,40,FaceToFace
159979,297438,active,40,FaceToFace
2860,210055,active,40,FaceToFace
125238,247168,active,40,FaceToFace
28113,195343,active,40,FaceToFace
39390,301227,active,40,FaceToFace
158737,229511,active,40,FaceToFace
122340,172729,active,40,FaceToFace
136497,282513,active,40,FaceToFace
33513,294097,active,40,FaceToFace
194270,351664,active,40,FaceToFace
72341,295518,active,40,FaceToFace
191959,354549,active,40,FaceToFace
80753,260067,active,40,FaceToFace
158334,314720,active,40,FaceToFace
157090,292447,active,40,FaceToFace
73910,297461,active,40,FaceToFace
151853,291404,active,40,FaceToFace
158269,175145,active,40,FaceToFace
5152,166380,active,40,FaceToFace
29717,243390,active,40,FaceToFace
24315,282683,active,40,FaceToFace
139535,194183,active,40,FaceToFace
12256,313744,active,40,FaceToFace
125713,176939,active,40,FaceToFace
150336,170845,active,40,FaceToFace
189435,346813,,40,FaceToFace
158996,187585,active,40,FaceToFace
14994,271122,active,40,FaceToFace
187976,350613,active,40,FaceToFace
136360,282318,active,40,FaceToFace
4989,258778,active,40,FaceToFace
141994,243268,active,40,FaceToFace
179837,170409,active,40,FaceToFace
126545,230842,active,40,FaceToFace
144716,246596,active,40,FaceToFace
68567,198861,active,40,FaceToFace
13956,315753,active,40,FaceToFace
62736,268429,active,40,FaceToFace
158043,309653,active,40,FaceToFace
94681,184887,active,40,FaceToFace
191487,354105,active,40,FaceToFace
37381,298850,active,40,FaceToFace
157514,161576,active,40,FaceToFace
157448,160425,active,40,FaceToFace
153360,180410,active,40,FaceToFace
193627,356298,active,40,FaceToFace
9071,309895,active,40,FaceToFace
104299,243062,active,40,FaceToFace
5345,166589,active,40,FaceToFace
19372,276615,active,40,FaceToFace
88672,177494,active,40,FaceToFace
157439,206778,active,40,FaceToFace
69827,292521,active,40,FaceToFace
57136,184649,active,40,FaceToFace
1241,251505,active,40,FaceToFace
94423,184535,active,40,FaceToFace
112182,160201,active,40,FaceToFace
69668,246315,active,40,FaceToFace
193190,355832,active,40,FaceToFace
150944,228600,active,40,FaceToFace
146387,202559,active,40,FaceToFace
113718,208605,active,40,FaceToFace
70340,201075,active,40,FaceToFace
85425,173466,active,40,FaceToFace
37769,207372,active,40,FaceToFace
155434,310313,active,40,FaceToFace
76368,162127,active,40,FaceToFace
93760,276127,active,40,FaceToFace
159402,206953,active,40,FaceToFace
157018,290830,active,40,FaceToFace
154180,333217,active,40,FaceToFace
54455,273765,active,40,FaceToFace
78484,164743,active,40,FaceToFace
12006,221270,active,40,FaceToFace
159765,339631,active,40,FaceToFace
73942,330168,active,40,FaceToFace
158271,267676,active,40,FaceToFace
151203,187390,active,40,FaceToFace
99225,282777,active,40,FaceToFace
86431,174758,active,40,FaceToFace
112280,247168,active,40,FaceToFace
98162,271577,active,40,FaceToFace
196207,348272,,40,FaceToFace
32217,200422,active,40,FaceToFace
136819,328932,active,40,FaceToFace
147453,341862,active,40,FaceToFace
190755,353373,active,40,FaceToFace
117207,212858,active,40,FaceToFace
58351,186244,active,40,FaceToFace
9128,217683,active,40,FaceToFace
156101,275257,active,40,FaceToFace
18029,230842,active,40,FaceToFace
153178,269470,active,40,FaceToFace
146152,340279,active,40,FaceToFace
106673,292013,active,40,FaceToFace
2395,209504,active,40,FaceToFace
59488,187676,active,40,FaceToFace
60589,281117,active,40,FaceToFace
80469,213654,active,40,FaceToFace
115794,257184,active,40,FaceToFace
96193,186911,active,40,FaceToFace
72701,295964,active,40,FaceToFace
157404,206088,active,40,FaceToFace
159256,330536,active,40,FaceToFace
87866,222861,active,40,FaceToFace
118173,260101,active,40,FaceToFace
32893,339288,active,40,FaceToFace
49790,267997,active,40,FaceToFace
86520,267382,active,40,FaceToFace
107070,200393,active,40,FaceToFace
137032,283196,active,40,FaceToFace
71863,294963,active,40,FaceToFace
58826,186850,active,40,FaceToFace
51860,316500,active,40,FaceToFace
153916,282543,active,40,FaceToFace
66172,195961,active,40,FaceToFace
124874,222110,active,40,FaceToFace
127635,271792,active,40,FaceToFace
1235,161608,active,40,FaceToFace
31336,168665,active,40,FaceToFace
197219,357215,active,40,FaceToFace
117669,259526,active,40,FaceToFace
150611,314046,active,40,FaceToFace
116122,165012,active,40,FaceToFace
144474,338254,active,40,FaceToFace
72820,296115,active,40,FaceToFace
45143,169802,active,40,FaceToFace
66742,242691,,40,FaceToFace
141071,334136,active,40,FaceToFace
134237,187564,active,40,FaceToFace
67129,289189,active,40,FaceToFace
124292,221416,active,40,FaceToFace
26302,331103,active,40,FaceToFace
153034,312596,active,40,FaceToFace
131510,276443,active,40,FaceToFace
192496,355106,active,40,FaceToFace
157317,204817,active,40,FaceToFace
135551,235519,active,40,FaceToFace
114930,210088,active,40,FaceToFace
82284,215740,active,40,FaceToFace
191499,354115,active,40,FaceToFace
186808,349443,active,40,FaceToFace
69783,246480,active,40,FaceToFace
39081,162474,active,40,FaceToFace
14115,223858,active,40,FaceToFace
195044,354977,active,40,FaceToFace
72941,250334,active,40,FaceToFace
17331,247168,active,40,FaceToFace
65293,194874,active,40,FaceToFace
149907,301469,active,40,FaceToFace
104905,289825,active,40,FaceToFace
52014,270743,active,40,FaceToFace
55431,320904,active,40,FaceToFace
194857,352257,active,40,FaceToFace
47575,219047,active,40,FaceToFace
142880,290404,active,40,FaceToFace
150662,269060,active,40,FaceToFace
150186,214404,active,40,FaceToFace
31562,200422,active,40,FaceToFace
19678,276992,active,40,FaceToFace
157064,291838,active,40,FaceToFace
123032,266080,active,40,FaceToFace
87425,268521,active,40,FaceToFace
11914,174879,,40,FaceToFace
55452,228947,active,40,FaceToFace
54872,274310,active,40,FaceToFace
137306,283508,active,40,FaceToFace
154494,200772,active,40,FaceToFace
108550,294290,active,40,FaceToFace
69686,338299,active,40,FaceToFace
94741,231396,active,40,FaceToFace
115460,210814,active,40,FaceToFace
55745,229303,active,40,FaceToFace
74089,205697,active,40,FaceToFace
14372,177812,active,40,FaceToFace
117445,259245,active,40,FaceToFace
152926,310757,active,40,FaceToFace
194604,357226,,40,FaceToFace
193924,351343,active,40,FaceToFace
192773,355410,active,40,FaceToFace
77980,247168,active,40,FaceToFace
27412,332489,active,40,FaceToFace
157672,164584,active,40,FaceToFace
41258,165027,active,40,FaceToFace
8319,262955,active,40,FaceToFace
41405,257804,active,40,FaceToFace
158930,324641,active,40,FaceToFace
191553,348930,active,40,FaceToFace
66824,242785,active,40,FaceToFace
41196,211549,,40,FaceToFace
23524,189638,active,40,FaceToFace
76383,208590,active,40,FaceToFace
158420,224184,active,40,FaceToFace
130443,182734,active,40,FaceToFace
156211,184716,active,40,FaceToFace
195299,347424,active,40,FaceToFace
157821,259722,active,40,FaceToFace
88893,316237,active,40,FaceToFace
36605,251991,active,40,FaceToFace
2445,301523,active,40,FaceToFace
35442,204459,active,40,FaceToFace
14506,316439,active,40,FaceToFace
101575,193580,active,40,FaceToFace
154361,290604,active,40,FaceToFace
196689,348779,active,40,FaceToFace
65868,333558,active,40,FaceToFace
21994,279857,active,40,FaceToFace
141364,196490,active,40,FaceToFace
51458,316013,active,40,FaceToFace
129313,319781,active,40,FaceToFace
1439,161863,active,40,FaceToFace
158621,227464,active,40,FaceToFace
92838,228944,active,40,FaceToFace
30098,197830,active,40,FaceToFace
126032,223647,,40,FaceToFace
48536,312463,active,40,FaceToFace
159609,290581,active,40,FaceToFace
65559,287249,active,40,FaceToFace
190918,353563,active,40,FaceToFace
69516,292149,active,40,FaceToFace
46185,263597,active,40,FaceToFace
52488,317313,active,40,FaceToFace
190437,355674,active,40,FaceToFace
116364,165331,active,40,FaceToFace
145243,247168,active,40,FaceToFace
153565,184160,active,40,FaceToFace
157054,200772,active,40,FaceToFace
194782,354759,active,40,FaceToFace
15756,318017,active,40,FaceToFace
128118,318317,active,40,FaceToFace
114574,209664,active,40,FaceToFace
66409,288279,active,40,FaceToFace
92300,181884,active,40,FaceToFace
110866,343175,active,40,FaceToFace
60809,327365,active,40,FaceToFace
137863,238328,active,40,FaceToFace
141049,334091,active,40,FaceToFace
140584,241616,active,40,FaceToFace
187485,355323,active,40,FaceToFace
62832,191765,active,41,FaceToFace
16849,319397,active,41,FaceToFace
37319,298777,active,41,FaceToFace
140106,332917,active,41,FaceToFace
1285,208094,active,41,FaceToFace
150411,264771,active,41,FaceToFace
155516,173314,active,41,FaceToFace
157526,254451,active,41,FaceToFace
62787,329774,active,41,FaceToFace
19913,231382,active,41,FaceToFace
116350,303785,active,41,FaceToFace
47717,172999,active,41,FaceToFace
56424,276173,active,41,FaceToFace
133524,232944,active,41,FaceToFace
75460,253465,active,41,FaceToFace
18088,275045,,41,FaceToFace
29068,288577,active,41,FaceToFace
140143,330168,active,41,FaceToFace
60991,281606,active,41,FaceToFace
37929,207535,,41,FaceToFace
7151,307517,active,41,FaceToFace
117532,213285,active,41,FaceToFace
159152,190549,active,41,FaceToFace
54332,319579,active,41,FaceToFace
9524,171875,active,41,FaceToFace
196407,348454,active,41,FaceToFace
100372,330168,active,41,FaceToFace
28077,287359,active,41,FaceToFace
152300,160709,,41,FaceToFace
77503,256084,active,41,FaceToFace
195745,355735,active,42,FaceToFace
89825,178864,active,42,FaceToFace
129808,228353,active,42,FaceToFace
56858,230737,active,42,FaceToFace
65665,287388,active,42,FaceToFace
155113,166093,active,42,FaceToFace
21948,325762,active,42,FaceToFace
148365,296939,active,42,FaceToFace
136035,236038,active,42,FaceToFace
23417,189486,active,42,FaceToFace
4685,304218,active,42,FaceToFace
90208,271897,active,42,FaceToFace
71771,294853,active,42,FaceToFace
12928,222335,active,42,FaceToFace
144454,292272,active,42,FaceToFace
112347,160374,active,42,FaceToFace
48594,266045,active,42,FaceToFace
8181,262762,active,42,FaceToFace
149227,344069,active,42,FaceToFace
78291,302983,active,42,FaceToFace
40791,266045,active,42,FaceToFace
196405,351113,active,42,FaceToFace
74233,251910,active,42,FaceToFace
61256,281956,active,42,FaceToFace
127250,178755,active,42,FaceToFace
142601,290036,active,42,FaceToFace
60837,281420,active,42,FaceToFace
67080,243110,active,42,FaceToFace
57727,185419,active,42,FaceToFace
190001,347386,active,42,FaceToFace
148380,343005,active,42,FaceToFace
38643,208350,active,42,FaceToFace
114821,301912,active,42,FaceToFace
151750,197279,active,42,FaceToFace
96255,279155,active,42,FaceToFace
64228,285584,active,42,FaceToFace
138584,239240,active,42,FaceToFace
30453,290376,active,42,FaceToFace
27764,332915,active,42,FaceToFace
127520,271638,active,42,FaceToFace
140371,333240,active,42,FaceToFace
83131,309042,active,42,FaceToFace
115416,302654,active,42,FaceToFace
30516,336385,active,42,FaceToFace
158160,311753,active,42,FaceToFace
122059,172345,active,42,FaceToFace
28762,242236,active,42,FaceToFace
64247,331551,active,42,FaceToFace
50363,176208,active,42,FaceToFace
116032,259732,active,42,FaceToFace
69973,246696,active,42,FaceToFace
78733,165039,active,42,FaceToFace
113650,254620,active,42,FaceToFace
155642,267848,active,42,FaceToFace
190375,347728,active,42,FaceToFace
196447,356405,active,42,FaceToFace
16759,180866,active,42,FaceToFace
191525,354133,active,42,FaceToFace
73299,342807,active,42,FaceToFace
102298,240653,active,42,FaceToFace
97622,280781,active,42,FaceToFace
154179,195221,active,42,FaceToFace
152445,209672,active,42,FaceToFace
3188,302421,active,42,FaceToFace
29822,243526,active,42,FaceToFace
104915,243759,active,42,FaceToFace
159229,284066,active,42,FaceToFace
83214,309154,active,42,FaceToFace
22774,188709,active,42,FaceToFace
60365,326813,active,42,FaceToFace
94196,322598,active,42,FaceToFace
149810,299730,active,42,FaceToFace
154858,265239,active,42,FaceToFace
71857,202997,active,42,FaceToFace
55369,228851,active,42,FaceToFace
111626,344074,active,42,FaceToFace
59656,280005,active,42,FaceToFace
90933,180246,active,42,FaceToFace
114906,210038,active,42,FaceToFace
48168,266045,active,42,FaceToFace
14039,269904,active,42,FaceToFace
40486,302565,active,42,FaceToFace
98594,327971,active,42,FaceToFace
123855,174632,active,42,FaceToFace
85986,312636,active,42,FaceToFace
73641,205199,active,42,FaceToFace
140070,286918,active,42,FaceToFace
11696,313060,active,42,FaceToFace
85550,312084,active,42,FaceToFace
123313,220238,active,42,FaceToFace
11815,174740,active,42,FaceToFace
159223,284012,active,42,FaceToFace
29771,197451,active,42,FaceToFace
143046,336529,active,42,FaceToFace
143527,245180,active,42,FaceToFace
50267,176076,active,42,FaceToFace
195858,347964,active,42,FaceToFace
79183,165591,active,42,FaceToFace
190105,355335,active,42,FaceToFace
50308,314564,active,42,FaceToFace
27280,194334,active,42,FaceToFace
156787,195080,active,42,FaceToFace
192422,352451,active,42,FaceToFace
15696,317953,active,42,FaceToFace
191667,354266,active,42,FaceToFace
126213,315974,active,42,FaceToFace
134374,187757,active,42,FaceToFace
60812,327371,active,42,FaceToFace
145893,293998,active,42,FaceToFace
112408,253054,active,42,FaceToFace
154392,291066,active,42,FaceToFace
155742,315651,active,42,FaceToFace
57675,277613,active,42,FaceToFace
154678,296065,active,42,FaceToFace
8087,308642,active,42,FaceToFace
64567,331968,active,42,FaceToFace
84937,311369,active,43,FaceToFace
130450,321157,active,43,FaceToFace
190141,354549,active,43,FaceToFace
100538,284394,active,43,FaceToFace
57384,184949,active,43,FaceToFace
118021,305876,active,43,FaceToFace
157713,257846,active,43,FaceToFace
43860,260812,active,43,FaceToFace
19322,184185,active,43,FaceToFace
149553,298368,active,43,FaceToFace
39311,209131,active,43,FaceToFace
117850,213646,active,43,FaceToFace
151860,291496,active,43,FaceToFace
188373,350159,active,43,FaceToFace
96077,233036,active,43,FaceToFace
34729,249618,active,43,FaceToFace
69681,292322,active,43,FaceToFace
104706,335497,active,43,FaceToFace
31385,337474,active,43,FaceToFace
14842,227943,active,43,FaceToFace
68723,245151,active,43,FaceToFace
15012,224997,active,43,FaceToFace
158399,223777,active,43,FaceToFace
128340,318596,active,43,FaceToFace
130692,321436,active,43,FaceToFace
68601,291043,active,43,FaceToFace
104379,335096,active,43,FaceToFace
195918,355136,active,43,FaceToFace
20680,324143,,43,FaceToFace
5795,259807,active,43,FaceToFace
91017,318809,active,43,FaceToFace
22062,187839,active,43,FaceToFace
150898,273978,active,43,FaceToFace
155125,212777,active,43,FaceToFace
91250,227001,active,43,FaceToFace
150890,181294,active,43,FaceToFace
135425,327187,active,43,FaceToFace
129159,227530,active,43,FaceToFace
35040,203987,active,43,FaceToFace
47105,218478,active,43,FaceToFace
143752,199350,active,43,FaceToFace
159674,199838,active,43,FaceToFace
88878,177759,active,43,FaceToFace
131157,230038,active,43,FaceToFace
110144,342289,active,43,FaceToFace
112353,298844,active,43,FaceToFace
157429,252597,active,43,FaceToFace
64958,240581,active,43,FaceToFace
4838,304464,active,43,FaceToFace
108345,248016,active,43,FaceToFace
91977,227943,active,43,FaceToFace
102639,194982,active,43,FaceToFace
189566,354549,active,43,FaceToFace
17409,228076,active,43,FaceToFace
59862,280245,active,43,FaceToFace
34169,340904,active,43,FaceToFace
77843,163947,active,43,FaceToFace
38795,254647,active,43,FaceToFace
39728,255693,active,43,FaceToFace
153829,235396,active,43,FaceToFace
127553,179113,active,43,FaceToFace
101986,240257,active,43,FaceToFace
83122,218478,active,44,FaceToFace
137476,283731,active,44,FaceToFace
135284,235181,active,44,FaceToFace
188578,349853,active,44,FaceToFace
18399,321398,active,44,FaceToFace
44760,261893,active,44,FaceToFace
1286,161667,active,44,FaceToFace
191873,354468,active,44,FaceToFace
144925,338763,active,44,FaceToFace
192593,355201,active,44,FaceToFace
196809,351550,active,44,FaceToFace
49249,267305,active,44,FaceToFace
157403,344090,active,44,FaceToFace
156350,233252,active,44,FaceToFace
156132,229850,active,44,FaceToFace
23844,190039,active,44,FaceToFace
3865,211325,active,44,FaceToFace
47434,172601,active,44,FaceToFace
149893,301149,active,44,FaceToFace
123267,256345,active,44,FaceToFace
97533,280662,active,44,FaceToFace
151227,325952,active,44,FaceToFace
133146,232504,active,44,FaceToFace
75416,207329,active,44,FaceToFace
34746,203624,active,44,FaceToFace
67553,243672,active,44,FaceToFace
158253,221146,active,44,FaceToFace
120838,256345,active,44,FaceToFace
188532,356409,active,44,FaceToFace
19736,266869,active,44,FaceToFace
130207,274942,active,44,FaceToFace
157013,336655,active,44,FaceToFace
69965,200569,active,44,FaceToFace
158587,180635,active,44,FaceToFace
45136,308303,active,44,FaceToFace
187611,350240,active,44,FaceToFace
192530,355136,active,44,FaceToFace
188313,353578,active,44,FaceToFace
89528,317011,active,44,FaceToFace
192843,347613,active,44,FaceToFace
154975,256128,active,44,FaceToFace
191441,348803,active,44,FaceToFace
136666,190636,active,44,FaceToFace
190793,353417,active,44,FaceToFace
130735,321502,active,44,FaceToFace
44133,214933,active,44,FaceToFace
121739,310514,active,44,FaceToFace
15446,179140,active,44,FaceToFace
151043,322257,active,44,FaceToFace
62679,237776,active,44,FaceToFace
127052,224899,active,44,FaceToFace
22929,281037,active,44,FaceToFace
31966,292207,active,44,FaceToFace
153024,173862,active,44,FaceToFace
65117,227943,active,44,FaceToFace
187559,355407,active,44,FaceToFace
17109,319712,active,44,FaceToFace
8002,216330,active,44,FaceToFace
158109,310767,active,44,FaceToFace
151351,236282,active,44,FaceToFace
121117,217502,active,44,FaceToFace
118682,168165,active,44,FaceToFace
82572,169803,active,300,FaceToFace
154416,337298,active,300,FaceToFace
153292,225528,active,300,FaceToFace
143105,290670,active,300,FaceToFace
56143,275808,active,300,FaceToFace
156097,182733,active,300,FaceToFace
50108,268362,active,300,FaceToFace
63543,284703,active,300,FaceToFace
121591,264346,active,300,FaceToFace
150909,181673,active,300,FaceToFace
82362,262048,active,300,FaceToFace
159423,333641,active,300,FaceToFace
82099,307743,active,300,FaceToFace
123371,312509,active,300,FaceToFace
124626,313984,active,300,FaceToFace
119985,216127,active,300,FaceToFace
84773,172581,active,300,FaceToFace
156796,333258,active,300,FaceToFace
80577,213763,active,300,FaceToFace
50464,222590,active,300,FaceToFace
142109,289462,active,300,FaceToFace
104324,243083,active,300,FaceToFace
79318,212317,active,45,FaceToFace
66438,288310,active,45,FaceToFace
47958,173330,active,45,FaceToFace
119003,168564,active,45,FaceToFace
55292,182319,active,45,FaceToFace
5317,259180,active,45,FaceToFace
28028,241307,active,45,FaceToFace
73585,258138,active,45,FaceToFace
92804,274990,active,45,FaceToFace
156909,196930,active,45,FaceToFace
32117,292378,active,45,FaceToFace
69277,337786,,45,FaceToFace
157879,168159,active,45,FaceToFace
97240,188193,active,45,FaceToFace
17503,228169,active,45,FaceToFace
54195,180956,active,45,FaceToFace
